"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,1.02996178495774,0.717,0.212,0,"0","NAA38"
0,1.0286334482819,0.839,0.275,0,"0","ISYNA1"
0,1.02621676548635,0.917,0.349,0,"0","DDX42"
0,1.02567804965929,0.988,0.503,0,"0","HSP90AB1"
0,1.02565720484358,0.788,0.25,0,"0","GTF3A"
0,1.024780885087,0.52,0.137,0,"0","COA6"
0,1.02415679222033,0.609,0.158,0,"0","PYCR1"
0,1.02405224909683,0.75,0.231,0,"0","PPM1G"
0,1.02274673606473,0.58,0.143,0,"0","ATL2"
0,1.02242285740814,0.825,0.273,0,"0","PAN3"
0,1.02236142867519,0.654,0.183,0,"0","C1orf43"
0,1.01804759052351,0.513,0.119,0,"0","PRKAR2B"
0,1.01717350406409,0.546,0.134,0,"0","TBX3"
0,1.01694236607739,0.551,0.145,0,"0","GRHL2"
0,1.01344770875243,0.501,0.12,0,"0","PPP1R3B"
0,1.01329537607941,0.511,0.127,0,"0","LTV1"
0,1.01287430522281,0.626,0.167,0,"0","FAM210B"
0,1.01286410371736,0.508,0.126,0,"0","EIPR1"
0,1.01227508570822,0.903,0.294,0,"0","MAL2"
0,1.0118585585705,0.594,0.164,0,"0","GFM1"
0,1.0116211944041,0.775,0.235,0,"0","GALNT7"
0,1.00849214138539,0.916,0.351,0,"0","CLTC"
0,1.00788500726884,0.557,0.146,0,"0","TOM1L2"
0,1.00727702238234,0.62,0.162,0,"0","REPS1"
0,1.00721004726069,0.642,0.18,0,"0","TUBB4B"
0,1.00710761030921,0.903,0.31,0,"0","ELF3"
0,1.00654265242694,0.657,0.185,0,"0","POLDIP2"
0,1.00448672146561,0.994,0.451,0,"0","FXYD3"
0,1.00380746287158,0.615,0.158,0,"0","ESRP2"
0,1.00025340689322,0.597,0.161,0,"0","HADH"
0,1.00004992225879,0.783,0.254,0,"0","DHX40"
0,1.94407462219649,0.925,0.313,0,"1","CDH2"
0,1.9144288608055,0.664,0.231,0,"1","PVALB"
0,1.88133967759739,0.912,0.314,0,"1","HMGCS2"
0,1.79563059629055,0.883,0.343,0,"1","NRAS"
0,1.77535496767512,0.999,0.559,0,"1","DCAF7"
0,1.74441532192229,0.923,0.386,0,"1","TACO1"
0,1.73419232647598,0.924,0.392,0,"1","ECM1"
0,1.73126904883885,0.78,0.301,0,"1","PIP"
0,1.61484187052753,0.616,0.276,0,"1","CSTA"
0,1.56437267689375,0.526,0.264,0,"1","RRM2"
0,1.5596751333086,0.992,0.54,0,"1","FASN"
0,1.53579848647682,0.885,0.415,0,"1","PPM1D"
0,1.51942419164935,0.997,0.588,0,"1","MIEN1"
0,1.5191228742561,0.513,0.25,0,"1","ACE"
0,1.51229858321475,0.62,0.298,0,"1","PSMG1"
0,1.50142615824666,0.947,0.458,0,"1","MUC1"
0,1.5002816671878,0.979,0.564,0,"1","HSP90AA1"
0,1.45800539637863,0.952,0.525,0,"1","CSDE1"
0,1.44846378126139,0.517,0.281,0,"1","FAR1"
0,1.42783374550897,0.764,0.275,0,"1","TAT"
0,1.4169980457275,0.696,0.343,0,"1","ITPRID2"
0,1.38451597054317,0.873,0.416,0,"1","EPCAM"
