"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.48883448033846e-52,0.942789897827365,0.274,0.125,2.6644181860137e-48,"T-cells","MT1E"
5.62842610978334e-89,0.941523269584715,0.62,0.391,1.00726313660683e-84,"T-cells","UQCRB"
5.02457250196438e-190,0.903639372815114,0.916,0.689,8.99197494951545e-186,"T-cells","MT2A"
7.66035691970492e-105,0.900461557294046,0.67,0.419,1.37089747435039e-100,"T-cells","GABARAP"
6.04957042793098e-51,0.885679377372071,0.402,0.231,1.08263112378253e-46,"T-cells","CEBPD"
1.17424823429429e-88,0.871637003574965,0.673,0.433,2.10143464009306e-84,"T-cells","CAVIN1"
1.64761298987341e-40,0.856349515849119,0.34,0.195,2.94856820667746e-36,"T-cells","B4GALT1"
2.80132797829349e-194,0.854779683313907,0.933,0.795,5.01325654995404e-190,"T-cells","B2M"
1.07798545389955e-55,0.852036290127768,0.408,0.229,1.92916276829863e-51,"T-cells","ARPC3"
4.4722429042524e-40,0.849255936663344,0.307,0.171,8.0035259014501e-36,"T-cells","NDUFA1"
3.10217592882745e-34,0.843206030289475,0.292,0.166,5.5516540422296e-30,"T-cells","PSME2"
2.36746158561598e-28,0.839692158304131,0.338,0.223,4.23680925361836e-24,"T-cells","GOLPH3"
2.26729537416542e-230,0.834345233015731,0.964,0.837,4.05755180160644e-226,"T-cells","ACTB"
3.47262521889114e-48,0.829025387848226,0.43,0.264,6.21461009172758e-44,"T-cells","LAMP1"
2.04436762223022e-52,0.828502213860552,0.502,0.324,3.6586002967432e-48,"T-cells","EIF4H"
1.03202853474756e-33,0.821245910980347,0.301,0.172,1.84691826578423e-29,"T-cells","RUNX1"
1.82638677092618e-152,0.817272688280192,0.887,0.654,3.2685017652495e-148,"T-cells","EEF2"
7.61688965028754e-105,0.805953200137512,0.708,0.431,1.36311857181546e-100,"T-cells","CD99"
1.63900332746417e-28,0.799912271212873,0.286,0.173,2.93316035482989e-24,"T-cells","LASP1"
5.68781579380767e-30,0.796334454751007,0.292,0.176,1.01789151445982e-25,"T-cells","CSNK1G2"
3.16909556374684e-24,0.779371481110026,0.278,0.175,5.67141342088134e-20,"T-cells","SLC39A7"
4.24436319484921e-65,0.749065803739215,0.454,0.249,7.59571237350214e-61,"T-cells","EMP1"
3.2009983059008e-42,0.744513395124224,0.495,0.337,5.72850656824008e-38,"T-cells","PSMA7"
4.59602654951252e-127,0.741795787571497,0.767,0.44,8.2250491130076e-123,"T-cells","AEBP1"
2.63322828829596e-23,0.73922420837226,0.307,0.201,4.71242534473445e-19,"T-cells","ECM1"
9.26021874122794e-36,0.730075157860618,0.382,0.243,1.65720874593015e-31,"T-cells","BZW1"
6.13159931708054e-46,0.728408062469788,0.418,0.253,1.09731101378473e-41,"T-cells","PEA15"
3.69651371418911e-43,0.726742944904787,0.451,0.292,6.61528094291282e-39,"T-cells","PLSCR1"
3.90723528420535e-17,0.7148152370932,0.288,0.202,6.99238826461389e-13,"T-cells","PA2G4"
1.70447540853725e-55,0.709476283783153,0.556,0.365,3.05032919111827e-51,"T-cells","COL5A2"
1.06145268440941e-69,0.709188980417819,0.664,0.475,1.89957572401907e-65,"T-cells","CTSB"
1.28547821517941e-23,0.691327850832694,0.331,0.222,2.30049181388507e-19,"T-cells","PPP1R18"
1.12981945991168e-39,0.688047068223167,0.383,0.234,2.02192490545795e-35,"T-cells","DDX3X"
3.17615598157096e-30,0.684858455212594,0.319,0.195,5.68404874461938e-26,"T-cells","IFITM1"
1.13144123885361e-19,0.679923533967673,0.301,0.205,2.02482724105242e-15,"T-cells","UQCR11"
1.87853600665708e-31,0.673173816846545,0.414,0.282,3.36182803751352e-27,"T-cells","GALNT2"
7.53660650452511e-27,0.671819323510042,0.29,0.178,1.34875110004981e-22,"T-cells","SELENOM"
5.24182181277579e-28,0.667835579920796,0.346,0.227,9.38076431614355e-24,"T-cells","RAB31"
9.58424993084782e-97,0.66447829448049,0.629,0.353,1.71519736762453e-92,"T-cells","CCN2"
1.39525681380665e-125,0.65675484102393,0.732,0.414,2.49695159398839e-121,"T-cells","C1R"
5.96930736411023e-55,0.65009827547298,0.555,0.367,1.06826724588117e-50,"T-cells","CST3"
4.84083411435457e-17,0.647079486892822,0.27,0.185,8.66315673104893e-13,"T-cells","PNRC1"
1.33846660108004e-20,0.646827776529544,0.34,0.241,2.39531982929284e-16,"T-cells","PLXNB2"
1.13710210663619e-74,0.641653436560728,0.661,0.433,2.03495793003612e-70,"T-cells","TIMP1"
6.1551115111246e-46,0.641007923572815,0.439,0.274,1.10151875603086e-41,"T-cells","PTMS"
2.45361374564196e-18,0.63168301198881,0.29,0.199,4.39098715920086e-14,"T-cells","IFI16"
2.84611482442751e-34,0.629921656196691,0.491,0.35,5.09340708979547e-30,"T-cells","KDELR2"
3.84705065665526e-20,0.62496331811554,0.32,0.222,6.88468185515025e-16,"T-cells","ARF3"
1.35325511896711e-13,0.620504984741703,0.303,0.228,2.42178536090354e-09,"T-cells","SYNE2"
4.50048611984135e-33,0.614657090445638,0.468,0.328,8.05406996006808e-29,"T-cells","PCBP1"
1.10873314547229e-20,0.605213445661508,0.354,0.252,1.9841888371372e-16,"T-cells","SNRNP70"
3.85573205134394e-41,0.583268815921401,0.438,0.27,6.90021807908512e-37,"T-cells","MCL1"
8.14739035523535e-23,0.577506582665114,0.258,0.161,1.45805697797292e-18,"T-cells","PITPNA"
2.59833820187704e-30,0.576739700689491,0.396,0.259,4.64998604607916e-26,"T-cells","CHPF"
7.11319305862016e-22,0.573845417468942,0.381,0.274,1.27297702977066e-17,"T-cells","NUTF2"
2.69935392874701e-23,0.556280960321335,0.292,0.187,4.83076379088565e-19,"T-cells","ICAM1"
3.01648942305654e-14,0.556032821516365,0.292,0.213,5.39830947150199e-10,"T-cells","ILRUN"
8.63584499269632e-19,0.551616525181081,0.305,0.209,1.54547081989293e-14,"T-cells","DDX39B"
1.02000704867741e-63,0.548288149620113,0.77,0.589,1.82540461431309e-59,"T-cells","RBM3"
6.45062764544155e-23,0.548202021846453,0.339,0.226,1.15440432342822e-18,"T-cells","GABARAPL1"
8.05496753022238e-13,0.543938786323257,0.251,0.179,1.4415169892086e-08,"T-cells","PTBP3"
3.28206987742064e-22,0.53789911093876,0.389,0.285,5.87359225263198e-18,"T-cells","PRRC2C"
3.6905659023197e-32,0.537173905577773,0.514,0.371,6.60463673879133e-28,"T-cells","CALR"
1.51838063147918e-27,0.526158552288682,0.529,0.398,2.71729397809514e-23,"T-cells","NCL"
1.49215259191681e-109,0.512910482207229,0.972,0.918,2.67035627849432e-105,"T-cells","FN1"
4.9574413734061e-15,0.512655331896275,0.266,0.184,8.87183708184755e-11,"T-cells","MYADM"
4.74346997747592e-19,0.507142684528715,0.301,0.206,8.4889138716909e-15,"T-cells","SHISA5"
1.95624921470299e-12,0.507023266763114,0.287,0.213,3.50090359463247e-08,"T-cells","CDK4"
2.57070123563195e-16,0.505152891641311,0.279,0.193,4.60052693128694e-12,"T-cells","TM9SF3"
0,10.5590101622369,0.631,0.035,0,"Plasma Cells","IGLC1"
0,9.47623997668031,0.754,0.059,0,"Plasma Cells","IGHG2"
0,8.79575040888625,0.548,0.034,0,"Plasma Cells","IGKV4-1"
2.24106132615941e-209,8.37762332721143,0.905,0.247,4.01060334929489e-205,"Plasma Cells","IGKC"
7.63807236723846e-286,8.11266123661123,0.75,0.095,1.36690943084099e-281,"Plasma Cells","IGHG1"
4.07008282630927e-169,7.71261918596452,0.321,0.024,7.28382022596308e-165,"Plasma Cells","IGHA1"
1.57824879206674e-12,1.99270658339076,0.302,0.156,2.82443403828264e-08,"Plasma Cells","CST1"
6.62544180679352e-05,1.81769140577033,0.437,0.43,1,"Plasma Cells","TIMP3"
0.00354239014590198,1.08776163574141,0.19,0.318,1,"Plasma Cells","CAPZA2"
0.000341005427782477,1.01002524447829,0.171,0.312,1,"Plasma Cells","ATP5PD"
0.00433987786890596,0.903920918080608,0.171,0.277,1,"Plasma Cells","AIDA"
0.00424304197208337,0.842863948656801,0.155,0.259,1,"Plasma Cells","NDUFS5"
1.12941735417579e-22,0.832848891594751,0.841,0.928,2.02120529703299e-18,"Plasma Cells","FN1"
6.35225726097116e-05,0.708726505485663,0.258,0.477,1,"Plasma Cells","GSN"
0.000255667629420153,0.6552201179689,0.163,0.293,1,"Plasma Cells","HNRNPUL1"
5.88706168964592e-05,0.617581694577154,0.389,0.643,1,"Plasma Cells","FTH1"
1.23585891714611e-05,0.554092574394461,0.202,0.383,0.221169311812467,"Plasma Cells","CAPZB"
0.00125806771817916,0.547955722223134,0.167,0.284,1,"Plasma Cells","THBS1"
9.68951945083921e-06,0.531862044148896,0.171,0.329,0.173403640092218,"Plasma Cells","COX7A2"
8.18203825948701e-06,0.531668434959665,0.381,0.673,0.14642575669178,"Plasma Cells","IGFBP7"
